"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Aco2",148.992334203906,78.1060243063855,147.211018369522,127.533173210631,176.272428039349,128.577971466721,72.3140395570273,98.2453249957024
"Acot1",58.3271891268621,959.096492320792,25.7546344716344,205.962403939888,847.941718439704,106.061030508718,150.007050907734,506.90724577504
"Acot7",874.295427674022,769.079726778594,428.148600302514,310.021956774902,274.879311916009,611.246909475183,250.071115099854,312.939550550983
"Acsbg1",15.0095314766906,33.7082461469301,12.3226139574015,74.7829212923488,2111.63932821415,10.9288646348757,48.9690692600303,58.1943784005708
"Acsl4",20.5088786242889,10.2867453001962,11.5009611090468,12.0022458498848,11.227141979184,20.0677878880474,26.7725268038576,7.73738720911252
"Acss2",272.362815097156,226.969647249448,114.093478682866,100.863793770028,683.679853172515,175.151457737328,38.1693484456552,178.874075274482
"Actb",31.1275849982349,84.8570831128359,44.3146783632354,92.6585585854134,36.7874264281062,32.5242857224616,66.0900664840128,56.3379547039983
"Actn4",107.527382207849,275.834049988426,148.484127482024,240.337137605936,108.227171317093,210.739264827556,93.833755968359,125.97585776154
"Actr10",168.456379170044,188.765694322882,147.660537869402,184.43741045559,158.662223891538,154.494422571658,131.722111050363,150.9869134
"Actr2",44.5206030986906,29.3503292935854,44.3773686047981,37.8634580733442,22.73017905,47.0628484312227,80.5231456615521,32.0136409212895
"Actr3",381.700595154073,552.963503973086,602.584209839929,857.324137374078,399.321135700959,457.005512955888,1529.63588679548,475.076115888114
"Adam10",69.8738315405202,144.448500422327,47.5671844754222,135.621147578879,71.1973628118948,74.4965668674015,223.026872737781,119.481868551823
"Adam15",265.411472878484,173.590442690171,200.832151178119,167.636736812324,99.1493876201373,216.622366301241,344.6676861,108.543945181902
"Adam17",71.9178638109803,133.466299110452,69.0489129249929,100.238889693618,101.652068490377,65.2196825344394,378.248617829004,191.694839972511
"Adam22",282.545826195327,152.119397348409,262.996254953549,94.4009482723556,60.8584264804172,255.306024476742,68.2396540399529,181.740756040662
